timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-30 10:45:09,2025-12-04 17:09:20,019aea56-c15c-7d32-bd5a-411edbd6dfe9,HeHp_r17,1.58511111,He 0.0 0.0 0.0; H 0.0 0.0 1.58511111,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.820701688291632,-2.820701683157492,-2.820701688291632,5.1341397799831165e-09,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.947027
2025-12-30 10:45:09,2025-12-04 17:09:39,019aea57-03ac-74c1-9c27-757a191b5b50,HeHp_r17,1.58511111,He 0.0 0.0 0.0; H 0.0 0.0 1.58511111,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.820701688291632,-2.820701683157492,-2.820701688291632,5.1341397799831165e-09,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.892837
2025-12-30 10:45:10,2025-12-04 17:09:55,019aea57-4b3f-7192-83f3-9641fe33d941,HeHp_r18,1.89622222,He 0.0 0.0 0.0; H 0.0 0.0 1.89622222,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.8121776207498765,-2.812177620696036,-2.812177620749877,5.3840487623801885e-11,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.187747
2025-12-30 10:45:10,2025-12-04 17:10:12,019aea57-8b0d-75c2-9c72-733ee3305670,HeHp_r18,1.89622222,He 0.0 0.0 0.0; H 0.0 0.0 1.89622222,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.8121776207498765,-2.812177620696036,-2.812177620749877,5.3840487623801885e-11,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.036472000000001
2025-12-30 10:45:10,2025-12-04 17:10:27,019aea57-d038-7ab0-ad9c-a13e93b6a2ff,HeHp_r18,1.89622222,He 0.0 0.0 0.0; H 0.0 0.0 1.89622222,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.8121776207498765,-2.812177620696036,-2.812177620749877,5.3840487623801885e-11,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.005416
2025-12-30 10:45:10,2025-12-04 17:10:50,019aea58-074e-7862-af15-b044549aae1d,HeHp_r19,2.20733333,He 0.0 0.0 0.0; H 0.0 0.0 2.20733333,2,2,0,sto3g,1,2,4,64,87,10000,37,37,50,18,32,-2.8091459879126948,-2.8091459879138947,-2.809145987912695,1.1999290450148692e-12,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,11.973256
2025-12-30 10:45:11,2025-12-04 17:11:06,019aea58-5eb5-7851-bc40-383ee67717c7,HeHp_r19,2.20733333,He 0.0 0.0 0.0; H 0.0 0.0 2.20733333,2,2,0,sto3g,2,2,4,64,87,10000,37,37,50,18,32,-2.8091459879126948,-2.8091459879138947,-2.809145987912695,1.1999290450148692e-12,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.274531
2025-12-30 10:45:11,2025-12-04 17:11:23,019aea58-9ee7-7bb1-b4cf-1ded306e9cc8,HeHp_r19,2.20733333,He 0.0 0.0 0.0; H 0.0 0.0 2.20733333,2,2,0,sto3g,3,2,4,64,87,10000,37,37,50,18,32,-2.8091459879126948,-2.8091459879138947,-2.809145987912695,1.1999290450148692e-12,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.966016
2025-12-30 10:45:11,2025-12-04 17:11:39,019aea58-e32d-7461-bf3d-67f2a7456fe1,HeHp_r20,2.51844444,He 0.0 0.0 0.0; H 0.0 0.0 2.51844444,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.808179105305094,-2.808179105305183,-2.808179105305094,8.92619311798626e-14,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.845572000000001
2025-12-30 10:45:12,2025-12-04 17:11:55,019aea59-21f7-7633-a349-b09503efc02b,HeHp_r20,2.51844444,He 0.0 0.0 0.0; H 0.0 0.0 2.51844444,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.808179105305094,-2.808179105305183,-2.808179105305094,8.92619311798626e-14,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.982111
2025-12-30 10:45:12,2025-12-04 17:12:09,019aea59-5e00-7e50-8a8b-96ec1b4e96c3,HeHp_r20,2.51844444,He 0.0 0.0 0.0; H 0.0 0.0 2.51844444,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.808179105305094,-2.808179105305183,-2.808179105305094,8.92619311798626e-14,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.021399
