timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-31 14:12:00,2025-12-04 19:50:49,019aeaea-93a0-7081-8f61-2f310ef76730,HeHp_r11,0.99933333,He 0.0 0.0 0.0; H 0.0 0.0 0.99933333,4,2,0,6-31g,2,12,8,270,376,10000,150,150,226,80,146,-2.916578901160938,-2.916578899504462,-2.916578901161074,1.6564762894688554e-09,1.3589129821411916e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,7.056427
2025-12-31 14:12:01,2025-12-04 19:51:03,019aeaea-d579-7aa3-b374-2bf64cbed8d7,HeHp_r11,0.99933333,He 0.0 0.0 0.0; H 0.0 0.0 0.99933333,4,2,0,6-31g,3,12,8,270,376,10000,150,150,226,80,146,-2.9165789011609418,-2.9165788995044637,-2.916578901161079,1.6564785099149047e-09,1.3722356584366937e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,7.116959
2025-12-31 14:12:02,2025-12-04 19:51:19,019aeaeb-0f32-7f11-9714-6830057815e0,HeHp_r12,1.05426667,He 0.0 0.0 0.0; H 0.0 0.0 1.05426667,4,2,0,6-31g,1,12,8,268,378,10000,150,150,228,80,148,-2.9114794108651614,-2.911479409719243,-2.9114794108652795,1.1459184712236947e-09,1.1812772982011668e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,7.392064
2025-12-31 14:12:03,2025-12-04 19:51:36,019aeaeb-4b2f-7280-a180-be74c2a015b8,HeHp_r12,1.05426667,He 0.0 0.0 0.0; H 0.0 0.0 1.05426667,4,2,0,6-31g,2,12,8,268,378,10000,150,150,228,80,148,-2.911479410865157,-2.91147940971924,-2.9114794108652733,1.145917583045275e-09,1.163513729807164e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.013982
2025-12-31 14:12:03,2025-12-04 19:51:50,019aeaeb-8e9a-7340-b919-1875f3d8fe2c,HeHp_r12,1.05426667,He 0.0 0.0 0.0; H 0.0 0.0 1.05426667,4,2,0,6-31g,3,12,8,268,378,10000,150,150,228,80,148,-2.91147941086516,-2.911479409719243,-2.911479410865277,1.1459166948668551e-09,1.1723955140041653e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.015137999999999
2025-12-31 14:12:04,2025-12-04 19:52:04,019aeaeb-c650-72f2-9798-0e7df566ae27,HeHp_r13,1.1092,He 0.0 0.0 0.0; H 0.0 0.0 1.10920000,4,2,0,6-31g,1,12,8,262,370,10000,146,146,224,80,144,-2.9066217807817933,-2.906621779981631,-2.906621780781885,8.001621587538921e-10,9.14823772291129e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.410559
2025-12-31 14:12:06,2025-12-04 19:52:20,019aeaeb-fea3-7bb1-ba92-c386562728e1,HeHp_r13,1.1092,He 0.0 0.0 0.0; H 0.0 0.0 1.10920000,4,2,0,6-31g,2,12,8,262,370,10000,146,146,224,80,144,-2.9066217807817907,-2.906621779981628,-2.906621780781882,8.001626028431018e-10,9.14823772291129e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.424374
2025-12-31 14:12:07,2025-12-04 19:52:36,019aeaec-380c-73a0-89e0-8b2ecc85b13e,HeHp_r13,1.1092,He 0.0 0.0 0.0; H 0.0 0.0 1.10920000,4,2,0,6-31g,3,12,8,262,370,10000,146,146,224,80,144,-2.906621780781792,-2.9066217799816285,-2.9066217807818826,8.001630469323118e-10,9.103828801926285e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.390735
2025-12-31 14:12:09,2025-12-04 19:52:53,019aeaec-7aab-7943-b294-776ae76011ff,HeHp_r14,1.16413333,He 0.0 0.0 0.0; H 0.0 0.0 1.16413333,4,2,0,6-31g,1,12,8,264,373,10000,151,151,222,80,142,-2.9021257085466328,-2.9021256980983656,-2.9021257085466963,1.0448267140361622e-08,6.350475700855895e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.168013999999999
2025-12-31 14:12:10,2025-12-04 19:53:07,019aeaec-bb0a-7a93-8f21-1dc2e4100388,HeHp_r14,1.16413333,He 0.0 0.0 0.0; H 0.0 0.0 1.16413333,4,2,0,6-31g,2,12,8,264,373,10000,151,151,222,80,142,-2.9021257085466328,-2.9021256980983647,-2.9021257085466945,1.0448268028540042e-08,6.17284001691587e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.13589
